transaction_id,window,label,task,variant,run_tag,model,prompt_version,company_name,n_headlines_total,n_headlines_sent,n_edgar_filings,window_end_month,latency_s,input_tokens,output_tokens,cost_usd,finish_reason,refusal,parse_ok,error,llm_ma_rumor_intensity,llm_strategic_alternatives_review,llm_activist_pressure,llm_management_instability,llm_financial_distress,llm_undervaluation_narrative,llm_sector_consolidation_wave,llm_regulatory_antitrust_attention,llm_divestiture_restructuring,llm_growth_expansion_tone,llm_acquisition_likelihood,llm_headline_information_quality,llm_dominant_theme,llm_recognized_company,llm_recognized_deal,llm_evidence_quotes,llm_rationale,label_int
SPTRD1905177,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Summit Behavioral Healthcare, LLC*",5,5,1,2021-09,2.63,1068,175,0.000265,stop,0,1,,0,0,0,0,0,0,1,0,1,0,10,2,ma_speculation,0,0,"[""Owner of two Colorado mental health facilities on the block \u2013 BizWest"", ""New owner , new name ; new CEO and another sale could be next \u2013 BizWest""]","The headlines suggest potential sales and acquisitions in the sector, but lack strong indications of direct distress or management issues.",1
SPTRD1905177,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Summit Behavioral Healthcare, LLC*",0,0,1,2021-03,3.29,935,142,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no indicators or signals present to assess any M&A-precursor activity.",0
SPTRD1905607,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Neustar, Inc.",0,0,5,2021-03,1.61,942,137,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines, there is no evidence for any M&A-precursor signals.",0
SPTRD1905862,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Motive Capital Corp.,25,25,8,2021-09,1.69,1523,140,0.000312,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,2,other,0,0,[],"The headlines are largely unrelated to corporate activities, suggesting a lack of relevant financial news or M&A signals.",1
SPTRD1906202,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"GreenSky, Inc.",0,0,9,2021-03,1.6,935,137,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines to indicate any activity or events, all signals are scored at zero.",0
SPTRD1905607,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Neustar, Inc.",0,0,2,2021-09,3.1,935,140,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines and limited SEC filings, there is insufficient evidence to score any dimensions meaningfully.",1
SPTRD1905746,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"The Rocket Science Group, LLC",40,40,0,2021-03,3.03,2009,149,0.000391,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,[],"The headlines mostly consist of non-financial topics with no clear signs of M&A activity or financial distress, leading to low scores across all dimensions.",0
SPTRD1905862,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Motive Capital Corp.,21,21,11,2021-03,3.12,1473,139,0.000304,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,[],"The headlines show no evidence of M&A activity or related signals, focusing instead on unrelated topics.",0
SPTRD1905746,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"The Rocket Science Group, LLC",15,15,0,2021-09,3.27,1346,147,0.00029,stop,0,1,,0,0,0,0,0,0,2,0,0,1,5,5,macro_sector,0,0,[],The headlines largely reflect macro trends and an exploration of competing companies rather than direct indications of M&A activity specific to [COMPANY].,1
SPTRD1906202,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"GreenSky, Inc.",0,0,7,2021-09,1.56,942,136,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],The absence of headlines and substantive signals leads to a score of zero across all dimensions.,1
SPTRD1906244,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Prudential Annuities Life Assurance Corporation*,0,0,3,2021-09,1.77,935,133,0.00022,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines, there are no signals or evidence to assess.",1
SPTRD1906468,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Great Western Bancorp, Inc.",0,0,5,2021-03,1.55,935,142,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],The absence of headlines and the presence of SEC filings do not provide any signals indicative of M&A activity or pressures.,0
SPTRD1906244,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Prudential Annuities Life Assurance Corporation*,0,0,2,2021-03,2.32,935,134,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines are available for this period, resulting in all scores being zero.",0
SPTRD1906468,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Great Western Bancorp, Inc.",0,0,5,2021-09,1.83,942,141,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines to assess, all dimensions score zero, indicating a lack of evident M&A precursor signals.",1
SPTRD1907810,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Bank Leumi Le-Israel Corporation*,9,9,0,2021-09,1.81,1172,194,0.000292,stop,0,1,,2,0,0,0,0,0,1,0,1,1,10,5,ma_speculation,0,0,"[""Norway Largest Pension Firm Divests from 16 West [COMPANY] - Linked Firms"", ""Valley National emerges as front - runner for [COMPANY] [COMPANY] united states"", ""Mitsubishi UFJ is said to consider sale of U . S . banking unit""]","Headlines focus on divestitures and MA speculation, indicating potential acquisition interest.",1
SPTRD1907192,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"MUFG Union Bank, National Association",0,0,1,2021-09,3.24,935,143,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"No headlines are available for the period, leading to a lack of evidence for any M&A-precursor signals.",1
SPTRD1908587,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Smiths Medical, Inc.",16,16,2,2021-09,1.6,1502,137,0.000307,stop,0,1,,0,0,0,0,0,0,0,0,0,5,5,4,macro_sector,0,0,[],The headlines reflect growth and market analysis but lack direct M&A or strategic review indications.,1
SPTRD1907868,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"BK Medical Holding Company, Inc.*",1,1,0,2021-03,2.7,995,136,0.000231,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,[],The headlines provide minimal information with no direct relevance to M&A activity or signals.,0
SPTRD1908449,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Kraton Corporation,0,0,4,2021-09,2.78,942,133,0.000221,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines or text to analyze, all dimensions score zero.",1
SPTRD1908587,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Smiths Medical, Inc.",0,0,1,2021-03,2.62,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines available, there are no discernible signals for M&A activity or related themes.",0
SPTRD1908449,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Kraton Corporation,23,23,7,2021-03,3.34,1595,185,0.00035,stop,0,1,,0,0,0,0,2,0,0,0,0,6,10,6,earnings,0,0,"[""[COMPANY] Corp . Q4 adjusted earnings Beat Estimates"", ""[COMPANY] Corporation Announces Fourth Quarter and Full Year 2020 Results"", ""[COMPANY] confident despite losses""]","The headlines indicate strong earnings performance, but mention of losses suggests potential financial distress, while overall sentiment leans more towards growth and stability.",0
SPTRD1909225,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Mailgun Technologies, Inc.*",14,14,1,2021-03,2.14,1318,190,0.000312,stop,0,1,,0,0,0,0,0,0,8,0,0,7,30,5,macro_sector,0,0,"[""New parent company Pathwire formed by [COMPANY] and Mailjet merger"", ""Transactional Email Software Market is Booming Worldwide with Hubspot SendInBlue , SparkPost"", ""Pathwire Launches Playbook to Help Brands Respond to Rising Customer Demand for Personalized Connection""]","The headlines indicate a significant sector consolidation with a merger, contributing to a positive growth narrative.",0
SPTRD1910055,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Dominion Energy Questar Pipeline, LLC",6,6,3,2021-09,1.56,1109,145,0.000253,stop,0,1,,0,0,0,0,0,0,0,6,0,3,5,3,legal_regulatory,0,0,[],"The headlines mainly discuss regulatory matters without signaling impending M&A activity, but there are hints of interest from FTC regarding mergers.",1
SPTRD1909221,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Acceleron Pharma Inc.,0,0,3,2021-09,2.65,935,144,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"The absence of any available headlines results in scores of zero across all dimensions, indicating no M&A-precursor signals.",1
SPTRD1909221,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Acceleron Pharma Inc.,0,0,5,2021-03,3.16,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines available, there are no signals to score regarding M&A activity or other developments.",0
SPTRD1909225,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Mailgun Technologies, Inc.*",21,21,1,2021-09,3.03,1513,143,0.000313,stop,0,1,,0,0,0,2,0,0,5,0,0,0,10,4,macro_sector,0,0,[],"The period features some coverage of sector trends and management changes, but lacks direct M&A speculation or distress signals.",1
SPTRD1910055,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Dominion Energy Questar Pipeline, LLC",2,2,1,2021-04,2.77,1012,139,0.000235,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,earnings,0,0,[],The headlines focus solely on earnings announcements with no evidence of M&A activity or related signals.,0
SPTRD1910333,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"MoPub, Inc.",0,0,1,2021-09,1.51,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines or news coverage, there are no indicators for M&A-precursor signals.",1
SPTRD1910567,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Meredith Holdings Corp.,0,0,61,2021-04,1.98,942,139,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines provided, there are no signals to assess any potential M&A activity or company status.",0
SPTRD1910567,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Meredith Holdings Corp.,0,0,39,2021-09,2.1,935,137,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines, there are no signals to assess, resulting in all scores being zero.",1
SPTRD1910714,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,FirstMark Horizon Acquisition Corp.,0,0,3,2021-04,2.33,935,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no indicators or signals for M&A activity or related themes during this period.",0
SPTRD1911406,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Aspen Technology, Inc.",0,0,7,2021-10,2.67,935,142,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines to analyze, there is no evidence of M&A precursors or relevant company activity during this period.",1
SPTRD1911467,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Genesis Capital, LLC",0,0,56,2021-04,2.75,942,141,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there is no evidence to support any signals indicating M&A activity or related themes.",0
SPTRD1911406,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Aspen Technology, Inc.",0,0,7,2021-04,3.02,935,143,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines or relevant news coverage, no signals for M&A activities can be inferred from the provided text.",0
SPTRD1911467,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Genesis Capital, LLC",0,0,45,2021-10,2.68,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],The absence of any headlines during the period indicates no discernible M&A signals or themes.,1
SPTRD1911540,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Columbia Banking System, Inc.",4,4,4,2021-04,2.39,1105,142,0.000251,stop,0,1,,0,0,0,0,0,0,0,0,0,2,5,3,other,0,0,[],"The headlines primarily reflect ordinary activities and appointments with little to suggest significant M&A activity or distress, limiting signal strength.",0
SPTRD1911540,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Columbia Banking System, Inc.",0,0,17,2021-10,2.82,942,135,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines to analyze, there are no signals or evidence to score.",1
SPTRD1912593,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Oak Street Real Estate Capital, LLC",2,2,0,2021-04,1.81,1016,141,0.000237,stop,0,1,,0,0,0,0,0,0,0,0,0,5,5,5,other,0,0,[],"The headlines reflect neutral growth-related information without signs of distress or active M&A discussions, suggesting moderate acquisition likelihood.",0
SPTRD1911575,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Uplight, Inc.",28,28,0,2021-02,2.59,1626,209,0.000369,stop,0,1,,0,0,0,0,0,0,0,0,0,8,5,5,other,1,0,"[""[COMPANY] Puts 1 . 7 Million Energy Saving Devices into the Hands of Customers , Breaking Marketplace Sales Records"", ""[COMPANY] Achieves 58 % Growth in 2020 With Customer Expansions , New Technology Programs"", ""Transition to Clean Energy Fuels M & A""]","The period shows strong growth signals for the company, enhancing acquisition likelihood, though there are no direct M&A rumors or strategic reviews noted in the headlines.",1
SPTRD1912370,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,26 Capital Acquisition Corp.,27,27,3,2021-10,2.2,1585,149,0.000327,stop,0,1,,0,0,0,0,0,0,0,0,0,2,10,2,other,0,0,[],"While there are no direct M&A signals, the mention of industry purchases suggests the surrounding context could imply the company's potential interest, although it is minimal.",1
SPTRD1912593,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Oak Street Real Estate Capital, LLC",0,0,1,2021-10,1.64,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals or context to suggest any M&A activity or themes.",1
SPTRD1911575,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Uplight, Inc.",30,30,1,2020-08,3.59,1613,189,0.000355,stop,0,1,,0,0,0,0,0,0,0,0,0,6,5,6,other,1,0,"[""AES Makes Strategic Investment in 5B to Accelerate Solar Transition"", ""AES and 5B Accelerating World Transition to Solar Energy"", ""[COMPANY] and Enel X Launch Electric Vehicle Charging Pilot Program for New York Hudson Valley Utility Customers""]",The headlines indicate strategic expansions and investments in clean energy technology but lack any direct M&A precursors.,0
SPTRD1912370,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,26 Capital Acquisition Corp.,0,0,4,2021-04,3.44,935,144,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines, there is no evidence to score any dimension regarding M&A-precursor signals for the company.",0
SPTRD1912682,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Sirius Computer Solutions, LLC.*",6,6,0,2021-10,1.76,1153,144,0.000259,stop,0,1,,0,0,0,0,0,0,0,0,0,5,10,2,macro_sector,0,0,[],"The headlines mostly cover growth in related sectors without direct signals of M&A activity, but indicate a potentially favorable market environment.",1
SPTRD1913211,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"TriState Capital Holdings, Inc.",25,25,10,2021-04,1.76,1758,138,0.000347,stop,0,1,,0,0,0,0,0,0,0,0,0,2,5,2,other,0,0,[],The headlines primarily discuss product-related news and developments but show no clear M&A signals or distress.,0
SPTRD1913211,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"TriState Capital Holdings, Inc.",0,0,9,2021-10,1.85,935,142,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals to score, indicating a lack of activity or news during this period.",1
SPTRD1913952,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,PAE Incorporated*,0,0,5,2021-10,2.06,942,132,0.00022,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines provided to indicate any financial or M&A-related activity.,1
SPTRD1914185,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Oasis Midstream Partners LP,0,0,4,2021-10,1.77,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available during this period, there are no signals to assess for M&A activity.",1
SPTRD1913952,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,PAE Incorporated*,0,0,12,2021-04,2.99,942,142,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines in this period, there is no evidence of any M&A precursor signals or thematic coverage.",0
SPTRD1914053,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"TransUnion Healthcare, Inc.*",10,10,0,2021-04,3.47,1193,179,0.000286,stop,0,1,,0,0,0,0,0,0,0,0,0,2,2,6,other,0,0,"[""Price Transparency Is Here"", ""How can hospitals weather the financial storms of 2021 ?"", ""1 - 800 Notify is Helping Alleviate Increasing Patient Debt by Automating Phone Payments""]","The headlines primarily reflect operational and financial challenges in the healthcare sector, with limited evidence for M&A or distress.",0
SPTRD1914191,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,R. R. Donnelley & Sons Company,0,0,3,2021-04,2.41,935,137,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines or substantive information available during this period, all dimensions score 0.",0
SPTRD1914191,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,R. R. Donnelley & Sons Company,0,0,5,2021-10,2.31,935,140,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no available headlines during the period, there are no signals to indicate any M&A precursors.",1
SPTRD1914185,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Oasis Midstream Partners LP,25,25,8,2021-04,3.81,1756,230,0.000401,stop,0,1,,4,5,0,0,2,0,6,0,6,0,45,7,ma_speculation,0,0,"[""[COMPANY] [COMPANY] Partners Announces Acquisition of [COMPANY] Interests from [COMPANY] Petroleum and IDR Elimination"", ""[COMPANY] to acquire [COMPANY] assets from [COMPANY] for $510m"", ""[COMPANY] [COMPANY] Partners Completes Acquisition of [COMPANY] Interests from [COMPANY] Petroleum and IDR Elimination""]","There is a notable focus on acquisitions and divestitures, indicating heightened M&A activity likely, despite a lack of distress or activist pressure.",0
SPTRD1914449,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Phillips 66 Partners LP,29,29,11,2021-10,3.11,1672,141,0.000335,stop,0,1,,0,0,0,0,0,0,0,0,0,3,5,2,other,0,0,[],"The headlines do not provide any significant M&A signals, but some focus on growth in a related sector.",1
SPTRD1914906,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Bro-Tech Corporation,1,1,0,2021-04,1.54,970,134,0.000226,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,[],The headline provides no substantive information regarding M&A precursors or company performance.,0
SPTRD1914449,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Phillips 66 Partners LP,42,42,19,2021-04,3.53,1987,201,0.000419,stop,0,1,,0,0,0,0,0,0,0,0,0,8,10,7,other,1,0,"[""[COMPANY] 66 invests in Shell Rock Soy to secure feedstock supply for renewable diesel"", ""[COMPANY] 66 signs MOU with Southwest Airlines to commercialize sustainable aviation fuel"", ""[COMPANY] 66 and Southwest Airlines Partner to Help Commercialize Sustainable Fuel""]","The headlines focus on expansion through partnerships and investments, indicating strong growth prospects, but no direct M&A rumors or distress signals.",0
SPTRD1914534,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Lucid Holdings, LLC*",45,45,19,2021-04,2.89,2161,138,0.000407,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],The headlines provide no evidence of any M&A-related signals for the company during this period.,0
SPTRD1914534,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Lucid Holdings, LLC*",0,0,38,2021-10,2.91,942,134,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No headlines provided indicate any signals regarding M&A activity or related themes.,1
SPTRD1914700,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Oak Hill Advisors, L.P.",2,2,0,2021-10,3.45,1000,146,0.000238,stop,0,1,,0,0,0,0,0,0,0,0,0,0,5,7,ma_speculation,1,1,[],"The headlines indicate a successful merger but do not signal further M&A activity or pressures, leading to a moderate acquisition likelihood.",1
SPTRD1915038,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Pivotal Home Solutions, LLC*",13,13,0,2021-10,2.0,1222,136,0.000265,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],The headlines provide no substantive details or signals related to M&A activity for the company.,1
SPTRD1915297,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Lexington Partners L.P.,3,3,0,2021-04,3.08,1014,146,0.00024,stop,0,1,,0,0,0,0,0,0,0,0,0,8,5,7,other,1,0,[],"The headlines indicate significant investment in growth, suggesting a positive direction for the company, but lack any M&A speculation or distress signals.",0
SPTRD1916155,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Monmouth Real Estate Investment Corporation,0,0,22,2021-10,1.61,935,136,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],No substantive news coverage or evidence to suggest any M&A-related activity during this period.,1
SPTRD1915607,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,SilverBox Engaged Merger Corp I,5,5,0,2021-04,3.61,1101,141,0.00025,stop,0,1,,0,0,0,0,0,0,0,0,0,2,10,6,other,0,0,[],"The headlines primarily indicate the company's IPO process and activity, with no evidence of M&A activity or pressure.",0
SPTRD1915875,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Fenix Marine Services, Ltd.*",3,3,0,2021-10,3.39,1012,165,0.000251,stop,0,1,,8,0,0,0,0,0,0,0,0,4,50,6,ma_speculation,0,0,"[""EQT Infrastructure\u00a0Exploring Sale of\u00a0[COMPANY] [COMPANY] Services Stake""]",The headlines indicate strong M&A speculation with a notable focus on the potential sale of a significant stake in the company.,1
SPTRD1915875,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"Fenix Marine Services, Ltd.*",3,3,0,2021-04,4.37,1038,139,0.000239,stop,0,1,,0,0,0,0,0,0,0,0,0,4,10,3,other,0,0,[],The coverage mainly emphasizes business partnerships and commitments without any indications of M&A activity or financial distress.,0
SPTRD1916574,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,McAfee Corp.*,41,41,29,2021-11,2.33,1947,139,0.000375,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,2,other,0,0,[],The headlines primarily focus on unrelated events and do not provide significant evidence for any M&A precursors.,1
SPTRD1916574,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,McAfee Corp.*,41,41,16,2021-05,2.77,1973,188,0.000409,stop,0,1,,4,2,0,0,3,2,5,0,4,5,55,6,ma_speculation,0,0,"[""[COMPANY] Stock Slides After Messy Results , Disappointing Guidance"", ""[COMPANY] eyeing more M & A after offloading enterprise biz"", ""[COMPANY] and Ingram Micro Simplify Cloud Security""]","This coverage suggests mild M&A interest alongside some financial concerns, with no explicit activist pressure or regulatory issues present.",0
SPTRD1916536,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,CorePoint Lodging Inc.*,0,0,7,2021-05,3.32,942,139,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines, there are no signals to assess for M&A activity or strategic movements.",0
SPTRD1916536,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,CorePoint Lodging Inc.*,0,0,3,2021-11,3.34,935,139,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],There is no available headline information to assess signals regarding M&A activity or any other financial indicators.,1
SPTRD1916782,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"FirstEnergy Transmission, LLC",0,0,2,2021-10,3.39,935,137,0.000222,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals indicating M&A activities or related events.",1
SPTRD1916782,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"FirstEnergy Transmission, LLC",3,3,4,2021-05,3.55,1019,143,0.000239,stop,0,1,,0,0,0,0,0,0,0,0,0,7,10,5,other,0,0,[],The headlines primarily reflect growth initiatives related to expanding into the EV industry without any signals of distress or M&A activity.,0
SPTRD1917322,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Generate Life Sciences Inc.*,3,3,0,2021-05,2.15,1024,139,0.000237,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,3,other,0,0,[],The headlines focus on sperm donation and fertility clinics without any indication of M&A activity or related pressures.,0
SPTRD1918006,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,CyrusOne Inc.*,0,0,9,2021-05,2.19,935,140,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any headlines or relevant news coverage, no signals of M&A activity or financial conditions can be assessed.",0
SPTRD1917995,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,"Manhattan Mini Storage, LLC",7,7,0,2021-11,2.49,1162,207,0.000298,stop,0,1,,8,7,0,0,0,0,0,0,0,2,75,8,ma_speculation,0,0,"[""[COMPANY] [COMPANY] [COMPANY] Eyes Mega Sale of $3B"", ""[COMPANY] [COMPANY] [COMPANY] Explores Sale for More Than $3 Billion"", ""LAACO Is Said to Explore [COMPANY] West Sale as Self - [COMPANY] Booms""]","The coverage strongly implies M&A activity, particularly a potential sale, with multiple headlines indicating exploration of a sale.",1
SPTRD1918006,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,CyrusOne Inc.*,0,0,8,2021-11,2.88,942,142,0.000227,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"Without any available headlines, there are no evidential signals to assess any potential M&A activity for the company.",1
SPTRD1918053,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,CoreSite Realty Corporation*,0,0,1,2021-05,1.75,935,138,0.000223,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals indicating M&A activity or any related corporate actions.",0
SPTRD1918374,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,Archimedes Tech SPAC Partners Co.,0,0,3,2021-05,1.64,935,140,0.000224,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals to assess, resulting in scores of zero across all dimensions.",0
SPTRD1918374,pre,1,extract,masked,r1,openai/gpt-4o-mini,v1,Archimedes Tech SPAC Partners Co.,0,0,1,2021-11,1.8,935,141,0.000225,stop,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,[],"With no headlines available, there are no signals or evidence to assess regarding M&A activity or other relevant themes.",1
SPTRD1918448,baseline,0,extract,masked,r1,openai/gpt-4o-mini,v1,"SimpleNexus, LLC",19,19,0,2021-05,1.87,1585,141,0.000322,stop,0,1,,0,0,0,0,0,0,0,0,0,8,5,8,other,0,0,[],"The headlines focus on company accolades and product enhancements, suggesting a stable growth environment but no M&A-specific signals.",0
